Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG05ANP01000S321,2023.03,152,Experimental,Dollars,6,A,Capital,NP01,Net purchases of natural resources,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG05ANP01000S321,2023.06,161,Experimental,Dollars,6,A,Capital,NP01,Net purchases of natural resources,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG05ANP01000S321,2023.09,168,Experimental,Dollars,6,A,Capital,NP01,Net purchases of natural resources,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG05ANP01000S321,2023.12,174,Experimental,Dollars,6,A,Capital,NP01,Net purchases of natural resources,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG05ANP01000S321,2024.03,178,Experimental,Dollars,6,A,Capital,NP01,Net purchases of natural resources,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG05ANP01000S321,2024.06,181,Experimental,Dollars,6,A,Capital,NP01,Net purchases of natural resources,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG05ANP01000S321,2024.09,185,Experimental,Dollars,6,A,Capital,NP01,Net purchases of natural resources,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG05ANP01000S321,2024.12,189,Experimental,Dollars,6,A,Capital,NP01,Net purchases of natural resources,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG05ANP01000S321,2025.03,195,Experimental,Dollars,6,A,Capital,NP01,Net purchases of natural resources,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG05ANP01000S321,2025.06,201,Experimental,Dollars,6,A,Capital,NP01,Net purchases of natural resources,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG05ANP02000S321,2016.06,4,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG05ANP02000S321,2016.09,4,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG05ANP02000S321,2016.12,5,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG05ANP02000S321,2017.03,6,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG05ANP02000S321,2017.06,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG05ANP02000S321,2017.09,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG05ANP02000S321,2017.12,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG05ANP02000S321,2018.03,6,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG05ANP02000S321,2018.06,4,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG05ANP02000S321,2018.09,2,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG05ANP02000S321,2018.12,1,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG05ANP02000S321,2019.03,0,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG05ANP02000S321,2019.06,17,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG05ANP02000S321,2019.09,17,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG05ANP02000S321,2019.12,17,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG05ANP02000S321,2020.03,17,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG05ANP02000S321,2020.06,18,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG05ANP02000S321,2020.09,17,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG05ANP02000S321,2020.12,16,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG05ANP02000S321,2021.03,14,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG05ANP02000S321,2021.06,11,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG05ANP02000S321,2021.09,9,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG05ANP02000S321,2021.12,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG05ANP02000S321,2022.03,7,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG05ANP02000S321,2022.06,7,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG05ANP02000S321,2022.09,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG05ANP02000S321,2022.12,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG05ANP02000S321,2023.03,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG05ANP02000S321,2023.06,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG05ANP02000S321,2023.09,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG05ANP02000S321,2023.12,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG05ANP02000S321,2024.03,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG05ANP02000S321,2024.06,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG05ANP02000S321,2024.09,8,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG05ANP02000S321,2024.12,7,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG05ANP02000S321,2025.03,7,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG05ANP02000S321,2025.06,7,Experimental,Dollars,6,A,Capital,NP02,"Net purchases of contracts, leases and licences",,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG05AP051C00S321,2016.06,402,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG05AP051C00S321,2016.09,405,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG05AP051C00S321,2016.12,407,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG05AP051C00S321,2017.03,411,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG05AP051C00S321,2017.06,416,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG05AP051C00S321,2017.09,424,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG05AP051C00S321,2017.12,436,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG05AP051C00S321,2018.03,454,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG05AP051C00S321,2018.06,460,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG05AP051C00S321,2018.09,478,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG05AP051C00S321,2018.12,491,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG05AP051C00S321,2019.03,497,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG05AP051C00S321,2019.06,500,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG05AP051C00S321,2019.09,500,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG05AP051C00S321,2019.12,502,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG05AP051C00S321,2020.03,505,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG05AP051C00S321,2020.06,509,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG05AP051C00S321,2020.09,515,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG05AP051C00S321,2020.12,521,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG05AP051C00S321,2021.03,527,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG05AP051C00S321,2021.06,538,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG05AP051C00S321,2021.09,549,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG05AP051C00S321,2021.12,566,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG05AP051C00S321,2022.03,591,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG05AP051C00S321,2022.06,623,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG05AP051C00S321,2022.09,652,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG05AP051C00S321,2022.12,677,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG05AP051C00S321,2023.03,702,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG05AP051C00S321,2023.06,715,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG05AP051C00S321,2023.09,730,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG05AP051C00S321,2023.12,740,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG05AP051C00S321,2024.03,746,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG05AP051C00S321,2024.06,748,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG05AP051C00S321,2024.09,749,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG05AP051C00S321,2024.12,751,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG05AP051C00S321,2025.03,753,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG05AP051C00S321,2025.06,755,Experimental,Dollars,6,A,Capital,P051C,Consumption of fixed capital (-),AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG05AP051G00S321,2016.06,882,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG05AP051G00S321,2016.09,873,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG05AP051G00S321,2016.12,897,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG05AP051G00S321,2017.03,882,Experimental,Dollars,6,A,Capital,P051G,Gross fixed capital formation,AN1,Produced non-financial assets,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,3
